id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,home_id,home_team,home_conference,home_division,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes,home_post_win_prob
401428484,2022,2,regular,2022-09-10T18:00:00.000Z,false,false,false,,5116,2900,St. Thomas (MN),Pioneer,fcs,32,6,20,6,0,,,2392,Michigan Tech,GLIAC,ii,6,3,0,0,3,0.0010684371390372593,,,4.9739178266,,,0.9989315628609627
401431302,2022,2,regular,2022-09-10T18:00:00.000Z,false,false,false,,6121,2832,St. Norbert,NACC,iii,21,0,7,14,0,,,2743,Wisconsin-Stevens Point,Wisconsin,iii,14,0,0,7,7,,,,,,,
401431241,2022,2,regular,2022-09-10T18:00:00.000Z,false,false,false,,5895,162,Hamline,Minnesota,iii,34,7,13,14,0,,,2399,Minnesota-Morris,Upper Midwest,iii,21,7,7,0,7,,,,,,,
401432511,2022,2,regular,2022-09-10T18:00:00.000Z,false,false,false,,5817,2964,Central,American Rivers,iii,31,0,21,0,10,,,2738,Wisconsin-Eau Claire,Wisconsin,iii,13,0,7,0,6,,,,,,,
401432561,2022,2,regular,2022-09-10T18:00:00.000Z,false,false,false,,5827,409,Concordia (WI),NACC,iii,28,7,0,7,14,,,583,Northwestern (MN),Upper Midwest,iii,14,0,7,7,0,,,,,,,
401431118,2022,2,regular,2022-09-10T18:00:00.000Z,false,false,false,,5797,2044,Aurora,NACC,iii,49,7,14,14,14,,,2233,Franklin,Heartland,iii,16,0,10,3,3,,,,,,,
401435104,2022,2,regular,2022-09-10T18:00:00.000Z,false,false,false,,5117,2600,St. Johns (MN),Minnesota,iii,37,7,13,10,7,,,2723,UW-River Falls,Wisconsin,iii,34,7,12,0,15,,,,,,,
401438673,2022,2,regular,2022-09-10T18:00:00.000Z,false,false,false,,5800,2079,Bridgewater (VA),Old Dominion,iii,58,0,28,21,9,,,2896,Southern Virginia,USA South,iii,10,0,10,0,0,,,,,,,
401432617,2022,2,regular,2022-09-10T18:00:00.000Z,false,false,false,,5859,306,Illinois Wesleyan,CCIW,iii,45,0,28,10,7,,,2980,Ohio Wesleyan,North Coast,iii,21,7,0,0,14,,,,,,,
401404125,2022,2,regular,2022-09-10T18:30:00.000Z,false,false,false,,3855,87,Notre Dame,FBS Independents,fbs,21,0,7,0,14,1814,1785,276,Marshall,Sun Belt,fbs,26,0,9,3,14,0.9833500639839072,1548,1577,7.0638001411,,,0.01664993601609276
401432384,2022,2,regular,2022-09-10T19:00:00.000Z,false,false,true,,6074,2830,St. Anselm,Northeast 10,ii,56,28,7,7,14,,,2022,American International,Northeast 10,ii,7,0,0,7,0,,,,,,,
401432340,2022,2,regular,2022-09-10T19:00:00.000Z,false,false,true,,6044,2323,Lane,SIAC,ii,0,0,0,0,0,,,490,Benedict College,SIAC,ii,14,0,0,7,7,,,,,,,
401438681,2022,2,regular,2022-09-10T19:00:00.000Z,false,false,false,,6149,2930,Willamette,Northwest,iii,26,7,0,6,13,,,2318,La Verne,So. Cal.,iii,14,7,7,0,0,,,,,,,
401431937,2022,2,regular,2022-09-10T19:00:00.000Z,false,false,true,,6045,2876,Lincoln (MO),Mid America,ii,20,6,0,7,7,,,138,Northwest Missouri State,Mid America,ii,58,7,23,7,21,,,,,,,
401445794,2022,2,regular,2022-09-10T19:00:00.000Z,false,false,false,,5127,2015,Albright,Mid Atlantic,iii,14,0,0,7,7,,,2843,Western Connecticut State,MSCAC,iii,28,14,14,0,0,,,,,,,
401411102,2022,2,regular,2022-09-10T19:30:00.000Z,false,false,false,,3836,228,Clemson,ACC,fbs,35,14,14,7,0,1825,1825,231,Furman,Southern,fcs,12,3,6,3,0,0.0024332745073594175,,,3.3537231269,,,0.9975667254926406
401415619,2022,2,regular,2022-09-10T19:30:00.000Z,false,false,false,,3854,2132,Cincinnati,American Athletic,fbs,63,7,14,21,21,1787,1787,338,Kennesaw State,Atlantic Sun,fcs,10,0,3,0,7,0.0011163935172168182,,,2.8433161173,,,0.9988836064827832
401413334,2022,2,regular,2022-09-10T19:30:00.000Z,false,false,false,,3987,149,Montana,Big Sky,fcs,24,13,0,9,2,,,233,South Dakota,MVFC,fcs,7,0,0,0,7,0.03178958797161524,,,3.7843238209,,,0.9682104120283848
401413341,2022,2,regular,2022-09-10T19:30:00.000Z,false,false,false,,3643,147,Montana State,Big Sky,fcs,63,28,7,14,14,,,2413,Morehead State,Pioneer,fcs,13,0,3,3,7,0.0014304616296390016,,,2.1649007057,,,0.998569538370361
401403878,2022,2,regular,2022-09-10T19:30:00.000Z,false,false,false,,3795,245,Texas A&M,SEC,fbs,14,0,7,7,0,1708,1700,2026,Appalachian State,Sun Belt,fbs,17,0,7,7,3,0.8865032725871729,1648,1656,6.9552099408,,,0.11349672741282717
401426545,2022,2,regular,2022-09-10T19:30:00.000Z,false,false,false,,4418,2429,Charlotte,Conference USA,fbs,21,7,7,0,7,1211,1151,120,Maryland,Big Ten,fbs,56,21,14,14,7,,1534,1594,,,,
401403977,2022,2,regular,2022-09-10T19:30:00.000Z,false,false,false,,3713,2005,Air Force,Mountain West,fbs,41,13,7,7,14,1650,1695,38,Colorado,Pac-12,fbs,10,0,10,0,0,,1326,1281,,,,
401403984,2022,2,regular,2022-09-10T19:30:00.000Z,false,false,false,,347,275,Wisconsin,Big Ten,fbs,14,0,14,0,0,1742,1728,265,Washington State,Pac-12,fbs,17,0,7,10,0,,1590,1604,,,,
401403877,2022,2,regular,2022-09-10T19:30:00.000Z,false,false,false,,3752,221,Pittsburgh,ACC,fbs,27,10,7,0,10,1667,1661,2633,Tennessee,SEC,fbs,34,7,17,0,3,0.8184701287260834,1756,1762,8.1259075107,,,0.18152987127391668
401420837,2022,2,regular,2022-09-10T19:30:00.000Z,false,false,false,,3714,2449,North Dakota State,MVFC,fcs,43,15,21,7,0,,,2448,North Carolina A&T,Big South,fcs,3,3,0,0,0,0.001214456761631455,,,2.6882930504,,,0.9987855432383685
401415617,2022,2,regular,2022-09-10T19:30:00.000Z,false,false,true,,3852,2426,Navy,American Athletic,fbs,13,7,0,0,6,1403,1342,235,Memphis,American Athletic,fbs,37,10,3,10,14,0.7384295940206733,1427,1488,4.1212088916,,,0.26157040597932674
401455575,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,true,,5876,2060,Bentley,Northeast 10,ii,41,6,7,7,21,,,2487,Pace,Northeast 10,ii,20,0,0,7,13,,,,,,,
401432413,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,true,,6030,389,Upper Iowa,Northern Sun,ii,21,14,0,0,7,,,2817,Minnesota St-Moorhead,Northern Sun,ii,24,7,17,0,0,,,,,,,
401424936,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3850,2065,Bethune-Cookman,SWAC,fcs,9,0,0,3,6,,,2569,South Carolina State,MEAC,fcs,33,7,3,10,13,0.9886166870942953,,,4.1803553131,,,0.01138331290570467
401432823,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,true,,5821,17,Claremont,So. Cal.,iii,42,14,14,14,0,,,2850,Whittier,So. Cal.,iii,0,0,0,0,0,,,,,,,
401415177,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3984,2751,Wyoming,Mountain West,fbs,33,3,6,7,17,1419,1419,2458,Northern Colorado,Big Sky,fcs,10,0,0,3,7,0.035621592780314404,,,5.6601974934,,,0.9643784072196856
401403976,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3831,25,California,Pac-12,fbs,20,14,3,3,0,1510,1507,2439,UNLV,Mountain West,fbs,14,0,7,7,0,0.06284752806380611,1300,1303,6.2895707636,,,0.9371524719361939
401431841,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,5881,2805,Clark Atlanta,SIAC,ii,19,,,,,,,101784,Erskine,South Atlantic,ii,23,,,,,,,,,,,
401404063,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3784,2641,Texas Tech,Big 12,fbs,33,3,14,0,3,1536,1538,248,Houston,American Athletic,fbs,30,0,3,7,10,0.23194734032327513,1617,1615,10.9707925617,,,0.7680526596767249
401404064,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3793,2294,Iowa,Big Ten,fbs,7,7,0,0,0,1624,1629,66,Iowa State,Big 12,fbs,10,0,3,0,7,0.9778675349575802,1779,1774,6.6599009638,,,0.022132465042419874
401405070,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3832,356,Illinois,Big Ten,fbs,24,14,7,3,0,1579,1623,258,Virginia,ACC,fbs,3,3,0,0,0,0.002985026829822157,1526,1482,3.5179019525,,,0.9970149731701778
401426548,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,5388,36,Colorado State,Mountain West,fbs,19,0,0,19,0,1329,1293,2393,Middle Tennessee,Conference USA,fbs,34,10,17,7,0,0.9836280138732933,1318,1354,3.3187311985,,,0.01637198612670668
401432655,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,6148,2721,Whitworth,Northwest,iii,33,6,3,10,14,,,2202,Eastern Oregon,,,7,0,0,7,0,,,,,,,
401416595,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3700,189,Bowling Green,Mid-American,fbs,57,10,7,7,14,1167,1167,2198,Eastern Kentucky,Atlantic Sun,fcs,59,0,24,7,7,0.32407479200892675,,,7.2620419854,,,0.6759252079910733
401420815,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,true,,3605,155,North Dakota,MVFC,fcs,29,7,0,7,15,,,2460,Northern Iowa,MVFC,fcs,27,3,7,3,14,0.19498710218202242,,,6.9366452243,,,0.8050128978179776
401421138,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,true,,3782,2643,The Citadel,Southern,fcs,20,3,7,7,3,,,2193,East Tennessee State,Southern,fcs,17,0,7,7,3,0.03200089834741282,,,10.5552295156,,,0.9679991016525872
401429861,2022,2,regular,2022-09-10T20:00:00.000Z,false,true,true,,7080,2207,Elizabeth City State,CIAA,ii,0,0,0,0,0,,,2940,Livingstone,CIAA,ii,19,0,7,6,6,,,,,,,
401405078,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3936,127,Michigan State,Big Ten,fbs,52,14,10,28,0,1613,1700,2006,Akron,Mid-American,fbs,0,0,0,0,0,0.007710484380537452,1096,1009,6.5775701518,,,0.9922895156194625
401418630,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3742,2046,Austin Peay,Atlantic Sun,fcs,41,21,20,0,0,,,2400,Mississippi Valley State,SWAC,fcs,0,0,0,0,0,0.0010300793129969232,,,3.8981945956,,,0.9989699206870031
401420788,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3651,256,James Madison,Sun Belt,fbs,63,21,14,21,7,1596,1596,2450,Norfolk State,MEAC,fcs,7,0,0,7,0,0.0012335223639257098,,,2.0847154546,,,0.9987664776360743
401405074,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3907,2509,Purdue,Big Ten,fbs,56,21,14,14,7,1628,1628,282,Indiana State,MVFC,fcs,0,0,0,0,0,0.0010318994508298207,,,2.5776331578,,,0.9989681005491702
401405081,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,6577,164,Rutgers,Big Ten,fbs,66,28,10,14,14,1370,1370,2681,Wagner,NEC,fcs,7,0,7,0,0,0.0010960023955959297,,,2.3084274476,,,0.9989039976044041
401403983,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3765,264,Washington,Pac-12,fbs,52,14,17,14,7,1584,1584,2502,Portland State,Big Sky,fcs,6,0,3,3,0,0.0010311628620712776,,,2.6489899264,,,0.9989688371379287
401403872,2022,2,regular,2022-09-10T20:00:00.000Z,false,false,false,,3917,61,Georgia,SEC,fbs,33,13,17,0,3,2087,2087,2535,Samford,Southern,fcs,0,0,0,0,0,0.0010650596971675252,,,2.8358624857,,,0.9989349403028325
401431611,2022,2,regular,2022-09-10T20:05:00.000Z,false,false,false,,5783,2848,Western Oregon,Lone Star,ii,42,14,14,14,0,,,124179,Lincoln University (CA),,,10,3,0,7,0,,,,,,,
401403981,2022,2,regular,2022-09-10T21:00:00.000Z,false,false,false,,1056,26,UCLA,Pac-12,fbs,45,14,17,7,7,1710,1710,2011,Alabama State,SWAC,fcs,7,0,7,0,0,0.001069010835359041,,,3.9134301226,,,0.998930989164641
401430703,2022,2,regular,2022-09-10T21:00:00.000Z,false,false,false,,4851,2673,Valdosta State,Gulf South,ii,40,6,14,7,13,,,2676,Virginia Union,CIAA,ii,45,0,24,7,14,,,,,,,
401413225,2022,2,regular,2022-09-10T21:00:00.000Z,false,false,false,,1027,13,Cal Poly,Big Sky,fcs,28,0,7,7,14,,,301,San Diego,Pioneer,fcs,27,7,10,7,3,0.6580068746115755,,,7.4508188512,,,0.3419931253884245
401422997,2022,2,regular,2022-09-10T21:00:00.000Z,false,false,true,,3847,46,Georgetown,Patriot,fcs,19,3,10,0,6,,,2329,Lehigh,Patriot,fcs,21,0,14,7,0,0.7701050627413157,,,4.5620385788,,,0.22989493725868423
401423425,2022,2,regular,2022-09-10T21:30:00.000Z,false,false,false,,2068,257,Richmond,CAA,fcs,31,0,14,3,14,,,2598,St Francis (PA),NEC,fcs,21,6,7,0,8,0.01638382194544774,,,7.7291419133,,,0.9836161780545523
401415216,2022,2,regular,2022-09-10T21:30:00.000Z,false,false,false,,3816,2440,Nevada,Mountain West,fbs,41,17,0,14,10,1613,1613,2916,Incarnate Word,Southland,fcs,55,9,15,14,17,0.9973504630710103,,,5.2526818890,,,0.00264953692898974
401426492,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3661,2803,Bryant,Big South,fcs,21,7,7,0,7,,,227,Rhode Island,CAA,fcs,35,0,20,7,8,0.9985437420080487,,,4.9938899677,,,0.0014562579919512474
401423418,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,true,,3624,2115,Central Connecticut,NEC,fcs,10,0,3,7,0,,,2529,Sacred Heart,NEC,fcs,14,7,0,0,7,0.8260132764914279,,,7.6832424098,,,0.1739867235085722
401416596,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3965,2084,Buffalo,Mid-American,fbs,31,7,14,7,3,1342,1342,107,Holy Cross,Patriot,fcs,37,0,14,14,9,0.6634198469157129,,,10.8690069913,,,0.3365801530842871
401430717,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,6217,2019,Allen,SIAC,ii,0,,,,,,,2304,Johnson C Smith,CIAA,ii,0,,,,,,,,,,,
401404065,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,true,,3842,277,West Virginia,Big 12,fbs,42,14,14,0,14,1490,1430,2305,Kansas,Big 12,fbs,55,0,21,14,7,0.684911955366803,1194,1254,9.1436612467,,,0.31508804463319695
401426332,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3654,324,Coastal Carolina,Sun Belt,fbs,31,3,14,7,7,1658,1658,2241,Gardner-Webb,Big South,fcs,27,0,10,10,7,0.7509770772659633,,,8.7671849876,,,0.24902292273403667
401430672,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3600,131,Wayne State (MI),GLIAC,ii,30,10,3,7,10,,,2551,Shaw,CIAA,ii,22,0,0,7,15,,,,,,,
401430696,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3904,330,Virginia State,CIAA,ii,28,,,,,,,124180,Bluefield,Independent DII,ii,7,,,,,,,,,,,
401424948,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3650,50,Florida A&M,SWAC,fcs,23,0,17,6,0,,,2013,Albany State (GA),SIAC,ii,13,7,0,0,6,0.08756349592250712,,,6.8572902497,,,0.9124365040774929
401432794,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,4422,2757,Berry College,Southern Athletic,iii,56,0,21,14,21,,,548,LaGrange College,USA South,iii,10,3,7,0,0,,,,,,,
401431864,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,6056,60,Morehouse,SIAC,ii,0,0,0,0,0,,,2698,West Georgia,Gulf South,ii,42,7,0,28,7,,,,,,,
401439514,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,true,,3705,2206,Edward Waters,SIAC,ii,28,7,7,7,7,,,2542,Savannah State,SIAC,ii,31,10,7,14,0,,,,,,,
401415024,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3699,151,East Carolina,American Athletic,fbs,39,9,7,6,17,1522,1550,295,Old Dominion,Sun Belt,fbs,21,7,0,7,7,0.006989258142170329,1391,1363,7.0297903997,,,0.9930107418578297
401423137,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3664,2086,Butler,Pioneer,fcs,45,7,14,14,10,,,620,Taylor,,,10,7,0,0,3,0.0016309605070405908,,,3.5683453984,,,0.9983690394929594
401431572,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,true,,3698,2224,Findlay,Great Midwest Athletic,ii,3,3,0,0,0,,,308,Ashland,Great Midwest Athletic,ii,28,7,9,3,9,,,,,,,
401424365,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3998,2729,William & Mary,CAA,fcs,37,10,7,20,0,,,2097,Campbell,Big South,fcs,21,0,7,14,0,,,,,,,
401431195,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,5790,2800,Alma College,Michigan,iii,49,21,21,0,7,,,2362,Manchester,Heartland,iii,7,0,0,7,0,,,,,,,
401426546,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3715,2226,Florida Atlantic,Conference USA,fbs,42,7,21,7,7,1487,1487,2545,Southeastern Louisiana,Southland,fcs,9,0,3,0,6,0.001203516244114744,,,4.3203056947,,,0.9987964837558853
401424419,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3695,48,Delaware,CAA,fcs,35,7,7,14,7,,,2169,Delaware State,MEAC,fcs,9,3,0,0,6,0.1914985536155286,,,3.7084104158,,,0.8085014463844714
401435348,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,5793,2023,Anderson (IN),Heartland,iii,0,0,0,0,0,,,83,DePauw,North Coast,iii,55,7,24,7,17,,,,,,,
401416599,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3996,193,Miami (OH),Mid-American,fbs,31,10,14,0,7,1469,1469,2523,Robert Morris,Big South,fcs,14,7,0,0,7,0.0016470393908266656,,,15.5860040950,,,0.9983529606091733
401432699,2022,2,regular,2022-09-10T22:00:00.000Z,false,true,false,,6221,495,Bluefield College,,,33,7,20,0,6,,,2213,Emory & Henry,South Atlantic,ii,41,21,7,7,6,,,,,,,
401424420,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3620,2261,Hampton,CAA,fcs,42,14,7,7,14,,,2657,Tuskegee,SIAC,ii,10,0,7,3,0,,,,,,,
401435092,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3877,3162,Alfred State College,ECFC,iii,17,0,3,0,14,,,184,Rochester,Liberty League,iii,30,0,13,3,14,,,,,,,
401413204,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3737,2747,Wofford,Southern,fcs,0,0,0,0,0,,,2210,Elon,CAA,fcs,26,3,9,7,7,0.9932318015870815,,,3.6018393662,,,0.006768198412918548
401420798,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3862,2428,North Carolina Central,MEAC,fcs,41,13,7,14,7,,,2736,Winston-Salem,CIAA,ii,0,0,0,0,0,0.0010556198259314975,,,3.2933111492,,,0.9989443801740685
401432422,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,true,,6072,2587,Southwest Minnesota State,Northern Sun,ii,14,7,0,0,7,,,3066,Concordia-St. Paul,Northern Sun,ii,6,3,0,0,3,,,,,,,
401426551,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,3992,2335,Liberty,FBS Independents,fbs,21,0,7,7,7,1586,1593,5,UAB,Conference USA,fbs,14,7,0,0,7,0.13571792992707743,1546,1539,7.0299011177,,,0.8642820700729226
401423412,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,false,,4416,56,Stetson,Pioneer,fcs,45,14,0,14,17,,,2347,Louisiana College,,,14,0,14,0,0,0.4458292255577697,,,7.1310573608,,,0.5541707744422303
401433023,2022,2,regular,2022-09-10T22:00:00.000Z,false,false,true,,3760,209,Lock Haven,Pennsylvania State Athletic,ii,7,7,0,0,0,,,2385,Mercyhurst,Pennsylvania State Athletic,ii,49,0,6,29,14,,,,,,,
401433006,2022,2,regular,2022-09-10T22:05:00.000Z,false,false,true,,4439,2188,East Stroudsburg,Pennsylvania State Athletic,ii,35,0,14,14,7,,,2291,Indiana (PA),Pennsylvania State Athletic,ii,38,13,7,8,10,,,,,,,
401435195,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3871,3,Birmingham-Southern,Southern Athletic,iii,35,7,14,8,6,,,2938,Huntingdon,USA South,iii,38,7,16,0,15,,,,,,,
401404066,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3835,201,Oklahoma,Big 12,fbs,33,0,7,24,2,1786,1811,2309,Kent State,Mid-American,fbs,3,0,3,0,0,0.0018593118020815425,1299,1274,5.8002904353,,,0.9981406881979185
401416598,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3666,309,Louisiana,Sun Belt,fbs,49,0,0,21,28,1720,1755,2199,Eastern Michigan,Mid-American,fbs,21,7,7,7,0,0.002280235128843122,1380,1345,6.9388028324,,,0.9977197648711569
401430961,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,5836,49,Dubuque,American Rivers,iii,3,3,0,0,0,,,2740,Wisconsin-La Crosse,Wisconsin,iii,30,0,20,3,7,,,,,,,
401432629,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3879,3112,Christopher Newport,New Jersey,iii,20,7,0,3,10,,,2047,Averett,Old Dominion,iii,24,0,3,7,14,,,,,,,
401432538,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,5913,2741,Wisconsin Lutheran,NACC,iii,7,0,7,0,0,,,32,Carroll (WI),Midwest,iii,54,14,21,13,6,,,,,,,
401432515,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,6284,2283,Benedictine (IL),NACC,iii,48,13,21,0,14,,,263,Loras College,American Rivers,iii,26,0,6,13,7,,,,,,,
401432803,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,5818,2121,Centre,Southern Athletic,iii,20,3,7,7,3,,,2373,Maryville TN,USA South,iii,10,3,0,7,0,,,,,,,
401432844,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,5928,2359,Macalester,Minnesota,iii,43,3,7,20,13,,,446,Martin Luther College,Upper Midwest,iii,7,0,0,0,7,,,,,,,
401431580,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,true,,3729,2273,Hillsdale,Great Midwest Athletic,ii,35,0,7,7,21,,,2682,Walsh,Great Midwest Athletic,ii,17,0,14,3,0,,,,,,,
401431832,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,6061,2822,North Greenville,Gulf South,ii,22,7,0,6,9,,,2444,Newberry,South Atlantic,ii,29,7,10,3,9,,,,,,,
401431907,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,5917,110243,University of Texas of the Permian Basin,Lone Star,ii,34,0,10,6,8,,,2714,Western State,Rocky Mountain,ii,31,0,10,14,0,,,,,,,
401432404,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,true,,3641,2364,Minnesota State,Northern Sun,ii,17,14,3,0,0,,,134,Minnesota-Duluth,Northern Sun,ii,10,3,0,7,0,,,,,,,
401431946,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,true,,6062,196,Northeastern State,Mid America,ii,13,0,6,7,0,,,2403,Missouri Southern State,Mid America,ii,30,6,7,0,17,,,,,,,
401431811,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3878,2586,Southwest Baptist,Great Lakes,ii,10,0,0,10,0,,,110242,West Florida,Gulf South,ii,49,7,21,14,7,,,,,,,
401421126,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3962,2635,Tennessee Tech,OVC,fcs,26,0,3,3,20,,,2837,Texas A&M-Commerce,Southland,fcs,25,0,16,3,6,,,,,,,
401424953,2022,2,regular,2022-09-10T23:00:00.000Z,false,true,false,,3805,2634,Tennessee State,OVC,fcs,3,3,0,0,0,,,2296,Jackson State,SWAC,fcs,16,0,6,3,7,0.7379957334545704,,,7.3681302776,,,0.2620042665454296
401444874,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3740,2029,Arkansas-Pine Bluff,SWAC,fcs,76,24,28,10,14,,,123086,North American University,,,3,0,3,0,0,,,,,,,
401432688,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,true,,5812,424,Capital,Ohio,iii,13,0,6,7,0,,,427,Ohio Northern,Ohio,iii,28,14,0,7,7,,,,,,,
401432430,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,true,,6035,2844,Wayne State (NE),Northern Sun,ii,13,3,7,3,0,,,425,Northern State,Northern Sun,ii,6,3,0,3,0,,,,,,,
401403874,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3974,145,Ole Miss,SEC,fbs,59,28,3,21,7,1681,1681,2110,Central Arkansas,Atlantic Sun,fcs,3,0,0,0,3,0.0012921689451033114,,,2.2916114203,,,0.9987078310548967
401423439,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3975,2653,Troy,Sun Belt,fbs,38,0,7,21,10,1324,1324,2010,Alabama A&M,SWAC,fcs,17,3,0,0,14,0.010244579165464174,,,4.7815261284,,,0.9897554208345358
401418777,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,4133,2453,North Alabama,Atlantic Sun,fcs,49,0,21,14,14,,,2842,UVA-Wise,South Atlantic,ii,17,14,3,0,0,0.0030514008620710076,,,5.7810918042,,,0.996948599137929
401426544,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3644,326,Texas State,Sun Belt,fbs,41,10,10,0,21,1241,1299,2229,Florida International,Conference USA,fbs,12,3,3,0,6,0.004200575562793185,1080,1022,5.7638231329,,,0.9957994244372068
401415618,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3886,58,South Florida,American Athletic,fbs,42,0,14,14,14,1222,1222,47,Howard,MEAC,fcs,20,7,0,7,6,0.00391054444133665,,,5.1797860968,,,0.9960894555586634
401415616,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3735,2567,SMU,American Athletic,fbs,45,14,10,14,7,1684,1684,2320,Lamar,Southland,fcs,16,0,10,3,3,0.0021488074204663032,,,5.5835799006,,,0.9978511925795337
401415215,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3905,328,Utah State,Mountain West,fbs,7,7,0,0,0,1566,1566,2692,Weber State,Big Sky,fcs,35,13,0,15,7,0.9991440355035803,,,4.1154292735,,,0.0008559644964197096
401414779,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,3739,2649,Toledo,Mid-American,fbs,55,14,14,17,10,1534,1597,113,UMass,FBS Independents,fbs,10,0,7,0,3,0.004021062365557437,997,934,2.7800511803,,,0.9959789376344426
401411104,2022,2,regular,2022-09-10T23:00:00.000Z,false,false,false,,721,59,Georgia Tech,ACC,fbs,35,14,14,7,0,1287,1287,2717,Western Carolina,Southern,fcs,17,14,0,0,3,0.0759983026441251,,,5.3509744167,,,0.9240016973558749
